country_name,category,dat_parameter,mode,powertrain,year,unit,value,pm10_concentration,pm25_concentration,no2_concentration,AQI_PM10,AQI_PM25,AQI_NO2,Overall_AQI,AQI_Band
China,Historical,EV stock,Cars,PHEV,2018-01-20,Vehicles,540000,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV stock,Trucks,FCEV,2018-01-21,Vehicles,400,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV stock,Trucks,BEV,2018-01-22,Vehicles,170000,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV sales,Trucks,FCEV,2018-01-23,Vehicles,400,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV sales share,Buses,EV,2018-01-24,percent,64,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV stock share,Buses,EV,2018-01-25,percent,12,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV sales share,Vans,EV,2018-01-26,percent,3.5,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV stock share,Vans,EV,2018-01-27,percent,1.5,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV sales share,Cars,EV,2018-01-28,percent,4.699999809,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV sales share,Trucks,EV,2018-01-29,percent,1.899999976,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV stock share,Cars,EV,2018-01-30,percent,1.100000024,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,EV stock share,Trucks,EV,2018-01-31,percent,0.709999979,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,Oil displacement Mbd,Buses,EV,2018-02-01,Milion barrels per day,0.030999999,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,Oil displacement Mbd,Trucks,EV,2018-02-02,Milion barrels per day,0.016000001,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,Oil displacement Mbd,Vans,EV,2018-02-03,Milion barrels per day,0.0029,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,Oil displacement Mbd,Cars,EV,2018-02-04,Milion barrels per day,0.029999999,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,"Oil displacement, million lge",Buses,EV,2018-02-05,"Oil displacement, million lge",1900,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,"Oil displacement, million lge",Trucks,EV,2018-02-06,"Oil displacement, million lge",950,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,"Oil displacement, million lge",Vans,EV,2018-02-07,"Oil displacement, million lge",170,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,"Oil displacement, million lge",Cars,EV,2018-02-08,"Oil displacement, million lge",1800,21.067455263157893,50.15224736842105,7.169823684210526,19.506903021442493,137.0783980428458,6.763984607745779,137.0783980428458,Unhealthy for Sensitive Groups
China,Historical,Oil displacement Mbd,Buses,EV,2019-02-01,Milion barrels per day,0.032000002,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,Oil displacement Mbd,Trucks,EV,2019-02-02,Milion barrels per day,0.015,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,Oil displacement Mbd,Vans,EV,2019-02-03,Milion barrels per day,0.0031,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,Oil displacement Mbd,Cars,EV,2019-02-04,Milion barrels per day,0.043000001,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,"Oil displacement, million lge",Buses,EV,2019-02-05,"Oil displacement, million lge",1900,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,"Oil displacement, million lge",Trucks,EV,2019-02-06,"Oil displacement, million lge",880,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,"Oil displacement, million lge",Vans,EV,2019-02-07,"Oil displacement, million lge",190,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,"Oil displacement, million lge",Cars,EV,2019-02-08,"Oil displacement, million lge",2600,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock share,Trucks,EV,2019-02-09,percent,0.75999999,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock share,Cars,EV,2019-02-10,percent,1.5,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales share,Trucks,EV,2019-02-11,percent,1.200000048,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales share,Cars,EV,2019-02-12,percent,5,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock share,Vans,EV,2019-02-13,percent,1.700000048,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales share,Vans,EV,2019-02-14,percent,1.600000024,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock share,Buses,EV,2019-02-15,percent,15,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales share,Buses,EV,2019-02-16,percent,61,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales,Trucks,FCEV,2019-02-17,Vehicles,2000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock,Trucks,BEV,2019-02-18,Vehicles,190000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock,Trucks,FCEV,2019-02-19,Vehicles,1800,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales,Trucks,PHEV,2019-02-20,Vehicles,31,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock,Trucks,PHEV,2019-02-21,Vehicles,31,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock,Cars,PHEV,2019-02-22,Vehicles,770000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales,Trucks,BEV,2019-02-23,Vehicles,24000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales,Cars,PHEV,2019-02-24,Vehicles,230000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock,Cars,BEV,2019-02-25,Vehicles,2600000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales,Cars,BEV,2019-02-26,Vehicles,830000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV charging points,EV,Publicly available fast,2019-02-27,charging points,210000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV charging points,EV,Publicly available slow,2019-02-28,charging points,300000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock,Buses,FCEV,2019-03-01,Vehicles,2300,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock,Buses,BEV,2019-03-02,Vehicles,430000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales,Buses,FCEV,2019-03-03,Vehicles,1100,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales,Buses,BEV,2019-03-04,Vehicles,68000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock,Vans,BEV,2019-03-05,Vehicles,250000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales,Vans,BEV,2019-03-06,Vehicles,27000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales,Buses,PHEV,2019-03-07,Vehicles,1300,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock,Buses,PHEV,2019-03-08,Vehicles,32000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV stock,Vans,PHEV,2019-03-09,Vehicles,44,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,EV sales,Vans,PHEV,2019-03-10,Vehicles,27,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,Electricity demand,Buses,EV,2019-03-11,GWh,15000,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,Electricity demand,Trucks,EV,2019-03-12,GWh,4800,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,Electricity demand,Vans,EV,2019-03-13,GWh,500,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,Electricity demand,Cars,EV,2019-03-14,GWh,8400,33.180640963855424,46.40901927710843,11.485361445783132,30.72281570727354,127.86140425016649,10.835246646965219,127.86140425016649,Unhealthy for Sensitive Groups
China,Historical,Electricity demand,Buses,EV,2020-02-01,GWh,15000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,Electricity demand,Trucks,EV,2020-02-02,GWh,4400,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,Electricity demand,Vans,EV,2020-02-03,GWh,480,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,Electricity demand,Cars,EV,2020-02-04,GWh,9600,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-STEPS,Electricity demand,Buses,EV,2020-02-05,GWh,15000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-STEPS,Electricity demand,Trucks,EV,2020-02-06,GWh,4400,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-STEPS,Electricity demand,Vans,EV,2020-02-07,GWh,480,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-STEPS,Electricity demand,Cars,EV,2020-02-08,GWh,9600,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,EV sales share,Buses,EV,2020-02-09,percent,66,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,EV stock share,Buses,EV,2020-02-10,percent,17,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,EV stock,Cars,PHEV,2020-02-11,Vehicles,990000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,EV sales,Trucks,BEV,2020-02-12,Vehicles,17000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,EV stock,Trucks,BEV,2020-02-13,Vehicles,210000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,EV sales,Trucks,FCEV,2020-02-14,Vehicles,1300,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,EV stock,Trucks,FCEV,2020-02-15,Vehicles,3200,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,EV stock,Trucks,PHEV,2020-02-16,Vehicles,58,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,EV sales,Trucks,PHEV,2020-02-17,Vehicles,27,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales,Vans,PHEV,2020-02-18,Vehicles,1,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock,Vans,PHEV,2020-02-19,Vehicles,77,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock,Buses,PHEV,2020-02-20,Vehicles,34000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales,Buses,PHEV,2020-02-21,Vehicles,1800,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales,Vans,BEV,2020-02-22,Vehicles,26000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock,Vans,BEV,2020-02-23,Vehicles,270000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales,Buses,BEV,2020-02-24,Vehicles,55000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales,Buses,FCEV,2020-02-25,Vehicles,1200,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock,Buses,BEV,2020-02-26,Vehicles,480000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock,Buses,FCEV,2020-02-27,Vehicles,3300,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV charging points,EV,Publicly available fast,2020-02-28,charging points,310000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV charging points,EV,Publicly available slow,2020-02-29,charging points,500000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,Oil displacement Mbd,Buses,EV,2020-03-01,Milion barrels per day,0.030999999,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,Oil displacement Mbd,Trucks,EV,2020-03-02,Milion barrels per day,0.014,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,Oil displacement Mbd,Vans,EV,2020-03-03,Milion barrels per day,0.003,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,Oil displacement Mbd,Cars,EV,2020-03-04,Milion barrels per day,0.050999999,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,"Oil displacement, million lge",Buses,EV,2020-03-05,"Oil displacement, million lge",1900,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,"Oil displacement, million lge",Trucks,EV,2020-03-06,"Oil displacement, million lge",810,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,"Oil displacement, million lge",Vans,EV,2020-03-07,"Oil displacement, million lge",180,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,"Oil displacement, million lge",Cars,EV,2020-03-08,"Oil displacement, million lge",3000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,Electricity demand,Buses,EV,2020-03-09,GWh,15000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,Electricity demand,Trucks,EV,2020-03-10,GWh,4400,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,Electricity demand,Vans,EV,2020-03-11,GWh,480,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-APS,Electricity demand,Cars,EV,2020-03-12,GWh,9600,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-STEPS,EV charging points,EV,Publicly available fast,2020-03-13,charging points,310000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Projection-STEPS,EV charging points,EV,Publicly available slow,2020-03-14,charging points,500000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales,Cars,BEV,2020-03-15,Vehicles,920000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock,Cars,BEV,2020-03-16,Vehicles,3500000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales,Cars,PHEV,2020-03-17,Vehicles,220000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales,Trucks,BEV,2020-03-18,Vehicles,17000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock,Cars,PHEV,2020-03-19,Vehicles,990000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock,Trucks,PHEV,2020-03-20,Vehicles,58,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales,Trucks,PHEV,2020-03-21,Vehicles,27,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock,Trucks,FCEV,2020-03-22,Vehicles,3200,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock,Trucks,BEV,2020-03-23,Vehicles,210000,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales,Trucks,FCEV,2020-03-24,Vehicles,1300,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales share,Buses,EV,2020-03-25,percent,66,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock share,Buses,EV,2020-03-26,percent,17,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV sales share,Vans,EV,2020-03-27,percent,1.399999976,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
China,Historical,EV stock share,Vans,EV,2020-03-28,percent,1.700000048,0,45.55418309859155,0,0,125.75653124778825,0,125.75653124778825,Unhealthy for Sensitive Groups
